time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-09-01T00:58:26.135052800+00:00,NodoTest,23.54,62.72,1006.0,14.0,-75,13.8
2025-09-01T00:59:26.251816431+00:00,NodoTest,23.55,62.54,1006.0,16.0,-74,14.0
2025-09-01T01:00:26.457082636+00:00,NodoTest,23.52,62.93,1006.0,16.0,-73,13.5
2025-09-01T01:01:26.588092434+00:00,NodoTest,23.53,62.99,1006.0,16.0,-75,13.5
2025-09-01T01:02:26.725531694+00:00,NodoTest,23.57,62.8,1006.0,14.0,-74,13.5
2025-09-01T01:03:26.881555029+00:00,NodoTest,23.56,62.8,1006.0,16.0,-74,13.8
2025-09-01T01:04:26.938151456+00:00,NodoTest,23.49,62.84,1006.0,14.0,-73,13.3
2025-09-01T01:05:27.085318216+00:00,NodoTest,23.52,63.0,1006.0,16.0,-75,13.5
2025-09-01T01:06:27.251425921+00:00,NodoTest,23.49,63.18,1006.0,10.0,-74,11.5
2025-09-01T01:07:27.419776533+00:00,NodoTest,23.51,63.1,1006.0,14.0,-74,13.8
2025-09-01T01:08:27.561125498+00:00,NodoTest,23.56,63.31,1006.0,16.0,-74,13.5
2025-09-01T01:09:27.694792017+00:00,NodoTest,23.56,63.03,1006.0,16.0,-74,13.5
2025-09-01T01:10:27.812445630+00:00,NodoTest,23.54,63.18,1006.0,12.0,-75,13.3
2025-09-01T01:11:27.981000279+00:00,NodoTest,23.53,63.15,1006.0,16.0,-74,13.5
2025-09-01T01:12:28.115972354+00:00,NodoTest,23.54,63.11,1006.0,10.0,-74,13.8
2025-09-01T01:13:28.209136726+00:00,NodoTest,23.55,63.08,1006.0,10.0,-73,13.8
2025-09-01T01:14:28.350284838+00:00,NodoTest,23.52,63.14,1006.0,16.0,-74,13.8
2025-09-01T01:15:28.465758284+00:00,NodoTest,23.54,63.25,1006.0,12.0,-74,11.3
2025-09-01T01:16:28.647175840+00:00,NodoTest,23.5,63.23,1006.0,10.0,-74,13.8
2025-09-01T01:17:28.787479842+00:00,NodoTest,23.5,63.01,1006.0,16.0,-75,13.8
2025-09-01T01:18:28.937550843+00:00,NodoTest,23.52,63.31,1006.0,14.0,-75,13.5
2025-09-01T01:19:29.078706511+00:00,NodoTest,23.58,63.08,1006.0,16.0,-74,13.5
2025-09-01T01:20:29.263433049+00:00,NodoTest,23.57,63.02,1006.0,16.0,-75,13.3
2025-09-01T01:21:29.261794606+00:00,NodoTest,23.54,63.14,1006.0,14.0,-74,14.0
2025-09-01T01:22:29.375567607+00:00,NodoTest,23.53,63.2,1006.0,16.0,-75,13.3
2025-09-01T01:23:29.543163090+00:00,NodoTest,23.55,63.24,1006.0,16.0,-73,13.3
2025-09-01T01:24:29.660956313+00:00,NodoTest,23.54,63.43,1006.0,14.0,-74,14.0
2025-09-01T01:25:29.780994092+00:00,NodoTest,23.53,63.23,1006.0,18.0,-74,11.0
2025-09-01T01:26:29.875866575+00:00,NodoTest,23.53,63.37,1006.0,16.0,-74,13.5
2025-09-01T01:27:30.003331983+00:00,NodoTest,23.56,63.17,1006.0,10.0,-74,13.8
2025-09-01T01:28:30.138575670+00:00,NodoTest,23.52,63.17,1006.0,14.0,-75,14.0
2025-09-01T01:29:30.249402541+00:00,NodoTest,23.53,63.09,1006.0,14.0,-74,13.8
2025-09-01T01:30:30.412486487+00:00,NodoTest,23.56,63.01,1006.0,18.0,-75,13.3
2025-09-01T01:31:30.554284803+00:00,NodoTest,23.56,62.93,1006.0,14.0,-74,11.5
2025-09-01T01:32:30.703545841+00:00,NodoTest,23.52,63.0,1006.0,18.0,-74,13.8
2025-09-01T01:33:30.820616324+00:00,NodoTest,23.51,62.99,1006.0,12.0,-73,13.8
2025-09-01T01:34:30.922277658+00:00,NodoTest,23.46,62.97,1006.0,18.0,-74,13.5
2025-09-01T01:35:31.075903048+00:00,NodoTest,23.55,62.88,1006.0,16.0,-74,14.0
2025-09-01T01:36:31.248354753+00:00,NodoTest,23.5,63.01,1006.0,16.0,-74,13.5
2025-09-01T01:37:31.435622384+00:00,NodoTest,23.52,62.85,1006.0,14.0,-74,11.8
2025-09-01T01:38:31.571441922+00:00,NodoTest,23.45,62.91,1006.0,12.0,-74,13.5
2025-09-01T01:39:31.719198183+00:00,NodoTest,23.45,62.82,1006.0,16.0,-75,13.3
2025-09-01T01:40:31.886885332+00:00,NodoTest,23.47,63.08,1006.0,10.0,-74,14.0
2025-09-01T01:41:31.997082148+00:00,NodoTest,23.47,63.1,1006.0,14.0,-75,13.5
2025-09-01T01:42:32.146259057+00:00,NodoTest,23.45,63.16,1006.0,14.0,-75,13.3
2025-09-01T01:43:32.275394724+00:00,NodoTest,23.49,63.12,1006.0,16.0,-74,14.3
2025-09-01T01:44:32.314401448+00:00,NodoTest,23.48,63.21,1006.0,16.0,-75,13.8
2025-09-01T01:45:32.440372116+00:00,NodoTest,23.5,63.32,1006.0,16.0,-75,13.5
2025-09-01T01:46:32.566750080+00:00,NodoTest,23.41,63.5,1006.0,16.0,-74,11.3
2025-09-01T01:47:32.657120952+00:00,NodoTest,23.43,63.4,1006.0,14.0,-74,13.5
2025-09-01T01:48:32.774330175+00:00,NodoTest,23.48,63.35,1006.0,18.0,-74,14.0
2025-09-01T01:49:32.896614602+00:00,NodoTest,23.49,63.25,1006.0,16.0,-74,13.5
2025-09-01T01:50:33.048887400+00:00,NodoTest,23.49,63.33,1006.0,14.0,-74,13.5
2025-09-01T01:51:33.159746160+00:00,NodoTest,23.47,63.23,1006.0,16.0,-74,13.5
2025-09-01T01:52:33.330025643+00:00,NodoTest,23.42,63.22,1006.0,16.0,-74,13.8
2025-09-01T01:53:33.499590144+00:00,NodoTest,23.47,63.11,1006.0,16.0,-76,13.3
2025-09-01T01:54:33.646492238+00:00,NodoTest,23.43,63.14,1006.0,14.0,-76,13.5
2025-09-01T01:55:33.710192517+00:00,NodoTest,23.47,63.02,1006.0,14.0,-74,13.3
2025-09-01T01:56:33.857105444+00:00,NodoTest,23.42,63.14,1006.0,12.0,-64,14.0
2025-09-01T01:57:34.066479612+00:00,NodoTest,23.46,62.99,1006.0,16.0,-74,11.5
2025-09-01T01:58:34.070389798+00:00,NodoTest,23.46,62.96,1006.0,12.0,-74,14.0
2025-09-01T01:59:34.204300188+00:00,NodoTest,23.43,62.99,1006.0,14.0,-74,13.8
2025-09-01T02:00:34.350300986+00:00,NodoTest,23.44,62.94,1006.0,12.0,-75,13.8
2025-09-01T02:01:34.464910431+00:00,NodoTest,23.44,62.83,1006.0,18.0,-75,13.5
2025-09-01T02:02:34.607538099+00:00,NodoTest,23.44,62.81,1006.0,14.0,-74,11.5
2025-09-01T02:03:34.789000267+00:00,NodoTest,23.43,62.85,1006.0,16.0,-73,13.8
2025-09-01T02:04:34.921682676+00:00,NodoTest,23.43,62.9,1006.0,12.0,-74,13.8
2025-09-01T02:05:35.066171732+00:00,NodoTest,23.39,62.86,1006.0,16.0,-74,13.8
2025-09-01T02:06:35.234183511+00:00,NodoTest,23.35,63.08,1006.0,16.0,-74,13.8
2025-09-01T02:07:35.374863864+00:00,NodoTest,23.4,63.12,1006.0,14.0,-74,13.5
2025-09-01T02:08:35.539208791+00:00,NodoTest,23.32,63.06,1006.0,16.0,-74,14.0
2025-09-01T02:09:35.646766682+00:00,NodoTest,23.34,62.94,1006.0,18.0,-75,13.5
2025-09-01T02:10:35.807458072+00:00,NodoTest,23.37,62.88,1006.0,14.0,-75,13.5
2025-09-01T02:11:35.827904795+00:00,NodoTest,23.35,63.04,1006.0,14.0,-74,13.5
2025-09-01T02:12:35.932161370+00:00,NodoTest,23.36,63.03,1006.0,12.0,-74,13.5
2025-09-01T02:13:36.076177520+00:00,NodoTest,23.37,63.01,1006.0,14.0,-74,14.0
2025-09-01T02:14:36.210120243+00:00,NodoTest,23.36,63.15,1006.0,16.0,-74,11.3
2025-09-01T02:15:36.293812374+00:00,NodoTest,23.42,63.08,1006.0,16.0,-74,13.8
2025-09-01T02:16:36.414167227+00:00,NodoTest,23.44,63.08,1006.0,16.0,-75,13.5
2025-09-01T02:17:36.551567525+00:00,NodoTest,23.38,63.25,1006.0,16.0,-73,13.5
2025-09-01T02:18:36.687668341+00:00,NodoTest,23.42,63.25,1006.0,18.0,-74,14.0
2025-09-01T02:19:36.842341527+00:00,NodoTest,23.44,63.23,1006.0,14.0,-74,11.0
2025-09-01T02:20:36.937815361+00:00,NodoTest,23.4,63.2,1006.0,14.0,-74,13.8
2025-09-01T02:21:37.084383770+00:00,NodoTest,23.41,63.25,1006.0,14.0,-74,13.8
2025-09-01T02:22:37.192505790+00:00,NodoTest,23.42,63.25,1006.0,14.0,-75,13.5
2025-09-01T02:23:37.296178532+00:00,NodoTest,23.39,63.4,1006.0,12.0,-74,13.8
2025-09-01T02:24:37.421718977+00:00,NodoTest,23.37,63.51,1006.0,10.0,-75,14.0
2025-09-01T02:25:37.581861108+00:00,NodoTest,23.37,63.54,1006.0,16.0,-75,13.8
2025-09-01T02:26:37.692671665+00:00,NodoTest,23.3,63.6,1006.0,14.0,-74,13.8
2025-09-01T02:27:37.791028944+00:00,NodoTest,23.34,63.52,1006.0,16.0,-74,13.8
2025-09-01T02:28:37.940280797+00:00,NodoTest,23.31,63.35,1006.0,16.0,-75,13.5
2025-09-01T02:29:37.983147965+00:00,NodoTest,23.4,63.13,1006.0,16.0,-74,11.3
2025-09-01T02:30:38.097973596+00:00,NodoTest,23.34,63.16,1006.0,14.0,-76,13.3
2025-09-01T02:31:38.259632189+00:00,NodoTest,23.35,63.37,1006.0,16.0,-75,13.5
2025-09-01T02:32:38.410671191+00:00,NodoTest,23.35,63.44,1006.0,18.0,-74,13.5
2025-09-01T02:33:38.540435544+00:00,NodoTest,23.36,63.6,1006.0,16.0,-73,13.5
2025-09-01T02:34:38.705502415+00:00,NodoTest,23.36,63.65,1006.0,14.0,-76,13.3
2025-09-01T02:35:38.883960676+00:00,NodoTest,23.32,63.7,1006.0,14.0,-74,14.0
2025-09-01T02:36:38.895621862+00:00,NodoTest,23.32,63.56,1006.0,16.0,-75,13.8
2025-09-01T02:37:39.006188808+00:00,NodoTest,23.36,63.53,1006.0,12.0,-74,11.5
2025-09-01T02:38:39.126018346+00:00,NodoTest,23.37,63.3,1006.0,14.0,-75,13.8
2025-09-01T02:39:39.265065514+00:00,NodoTest,23.34,63.28,1006.0,16.0,-74,13.5
2025-09-01T02:40:39.426747608+00:00,NodoTest,23.32,63.23,1006.0,16.0,-75,13.5
2025-09-01T02:41:39.554337850+00:00,NodoTest,23.31,63.05,1006.0,14.0,-74,13.5
2025-09-01T02:42:39.681097962+00:00,NodoTest,23.34,62.92,1006.0,16.0,-76,13.3
2025-09-01T02:43:39.783252352+00:00,NodoTest,23.33,62.95,1006.0,16.0,-74,13.5
2025-09-01T02:44:39.908396187+00:00,NodoTest,23.33,62.91,1006.0,12.0,-74,11.5
2025-09-01T02:45:40.064250651+00:00,NodoTest,23.3,62.98,1006.0,14.0,-75,13.8
2025-09-01T02:46:40.199223430+00:00,NodoTest,23.29,63.12,1006.0,14.0,-74,13.5
2025-09-01T02:47:40.332540079+00:00,NodoTest,23.31,63.28,1006.0,14.0,-74,13.8
2025-09-01T02:48:40.502460414+00:00,NodoTest,23.32,63.48,1006.0,14.0,-74,13.5
2025-09-01T02:49:40.693345841+00:00,NodoTest,23.33,63.45,1006.0,12.0,-74,13.5
2025-09-01T02:50:40.866140527+00:00,NodoTest,23.31,63.41,1006.0,14.0,-76,13.5
2025-09-01T02:51:40.984823269+00:00,NodoTest,23.34,63.45,1006.0,14.0,-74,13.8
2025-09-01T02:52:41.129584474+00:00,NodoTest,23.32,63.2,1006.0,16.0,-74,13.8
2025-09-01T02:53:41.281779919+00:00,NodoTest,23.28,63.53,1006.0,18.0,-75,13.8
2025-09-01T02:54:41.431389439+00:00,NodoTest,23.29,63.56,1006.0,16.0,-74,11.8
2025-09-01T02:55:41.532797440+00:00,NodoTest,23.36,63.51,1006.0,10.0,-74,13.8
2025-09-01T02:56:41.654283219+00:00,NodoTest,23.32,63.56,1006.0,18.0,-75,13.3
2025-09-01T02:57:41.800336721+00:00,NodoTest,23.34,63.67,1006.0,14.0,-73,13.8
2025-09-01T02:58:41.939898851+00:00,NodoTest,23.32,63.68,1006.0,10.0,-74,14.0
2025-09-01T02:59:42.099365964+00:00,NodoTest,23.33,63.91,1006.0,14.0,-74,11.5
2025-09-01T03:00:42.231237706+00:00,NodoTest,23.31,63.8,1006.0,12.0,-75,13.5
2025-09-01T03:01:42.363634022+00:00,NodoTest,23.36,63.87,1006.0,14.0,-64,13.5
2025-09-01T03:02:42.531912949+00:00,NodoTest,23.36,63.99,1006.0,14.0,-74,13.8
2025-09-01T03:03:42.680100968+00:00,NodoTest,23.32,64.26,1006.0,16.0,-74,14.0
2025-09-01T03:04:42.692577247+00:00,NodoTest,23.31,64.26,1006.0,12.0,-74,14.0
2025-09-01T03:05:42.846554526+00:00,NodoTest,23.33,64.25,1006.0,16.0,-74,11.5
2025-09-01T03:06:42.988013453+00:00,NodoTest,23.35,64.08,1006.0,16.0,-74,13.8
2025-09-01T03:07:43.099762584+00:00,NodoTest,23.3,64.28,1006.0,18.0,-73,13.8
2025-09-01T03:08:43.250054271+00:00,NodoTest,23.28,64.37,1006.0,10.0,-75,13.5
2025-09-01T03:09:43.372375976+00:00,NodoTest,23.35,64.32,1006.0,14.0,-74,13.8
2025-09-01T03:10:43.518745662+00:00,NodoTest,23.33,64.34,1006.0,14.0,-75,13.8
2025-09-01T03:11:43.655920589+00:00,NodoTest,23.35,64.22,1006.0,14.0,-73,13.8
2025-09-01T03:12:43.797314757+00:00,NodoTest,23.29,64.25,1006.0,14.0,-73,13.8
2025-09-01T03:13:43.950712073+00:00,NodoTest,23.35,64.19,1006.0,12.0,-74,11.5
2025-09-01T03:14:43.984651204+00:00,NodoTest,23.33,64.08,1006.0,14.0,-74,13.8
2025-09-01T03:15:44.084321946+00:00,NodoTest,23.32,64.07,1006.0,12.0,-75,13.8
2025-09-01T03:16:44.227810373+00:00,NodoTest,23.31,64.16,1006.0,12.0,-74,13.8
2025-09-01T03:17:44.339978800+00:00,NodoTest,23.33,64.1,1006.0,12.0,-75,13.8
2025-09-01T03:18:44.444247560+00:00,NodoTest,23.33,64.17,1006.0,18.0,-75,13.5
2025-09-01T03:19:44.563059839+00:00,NodoTest,23.31,64.42,1006.0,16.0,-73,13.8
2025-09-01T03:20:44.732517230+00:00,NodoTest,23.28,64.54,1006.0,16.0,-74,13.5
2025-09-01T03:21:44.783319786+00:00,NodoTest,23.33,64.47,1006.0,14.0,-73,14.0
2025-09-01T03:22:44.892437917+00:00,NodoTest,23.27,64.7,1006.0,14.0,-75,13.5
2025-09-01T03:23:45.051717511+00:00,NodoTest,23.32,64.56,1006.0,16.0,-74,11.0
2025-09-01T03:24:45.202183142+00:00,NodoTest,23.3,64.57,1006.0,10.0,-74,13.8
2025-09-01T03:25:45.349916365+00:00,NodoTest,23.3,64.49,1006.0,12.0,-73,14.0
2025-09-01T03:26:45.472217940+00:00,NodoTest,23.31,64.43,1006.0,14.0,-74,13.8
2025-09-01T03:27:45.594803997+00:00,NodoTest,23.32,64.42,1006.0,16.0,-74,13.5
2025-09-01T03:28:45.708543184+00:00,NodoTest,23.33,64.25,1006.0,12.0,-75,13.3
2025-09-01T03:29:45.833700055+00:00,NodoTest,23.33,64.29,1006.0,12.0,-75,13.5
2025-09-01T03:30:45.958049427+00:00,NodoTest,23.3,64.03,1006.0,16.0,-73,13.0
2025-09-01T03:31:46.115757613+00:00,NodoTest,23.3,64.03,1006.0,12.0,-74,13.5
2025-09-01T03:32:46.257480262+00:00,NodoTest,23.22,64.23,1006.0,14.0,-74,11.0
2025-09-01T03:33:46.371672782+00:00,NodoTest,23.27,64.14,1006.0,16.0,-74,13.8
2025-09-01T03:34:46.505550913+00:00,NodoTest,23.27,63.97,1006.0,10.0,-73,13.5
2025-09-01T03:35:46.643427322+00:00,NodoTest,23.24,63.94,1006.0,14.0,-73,14.0
2025-09-01T03:36:46.759607860+00:00,NodoTest,23.21,64.03,1006.0,14.0,-75,13.8
2025-09-01T03:37:46.877935917+00:00,NodoTest,23.23,64.04,1006.0,18.0,-74,13.5
2025-09-01T03:38:47.000187918+00:00,NodoTest,23.22,64.08,1006.0,14.0,-75,13.8
2025-09-01T03:39:47.135317326+00:00,NodoTest,23.25,64.09,1006.0,14.0,-73,13.3
2025-09-01T03:40:47.270927679+00:00,NodoTest,23.23,64.31,1006.0,14.0,-74,11.0
2025-09-01T03:41:47.356097495+00:00,NodoTest,23.23,64.22,1006.0,14.0,-74,13.8
2025-09-01T03:42:47.514507386+00:00,NodoTest,23.22,64.18,1006.0,14.0,-74,14.0
2025-09-01T03:43:47.598816331+00:00,NodoTest,23.26,64.18,1006.0,14.0,-74,13.5
2025-09-01T03:44:47.755017332+00:00,NodoTest,23.26,64.13,1006.0,18.0,-73,14.0
2025-09-01T03:45:47.887284334+00:00,NodoTest,23.25,64.2,1006.0,14.0,-75,13.8
2025-09-01T03:46:48.064142390+00:00,NodoTest,23.24,64.1,1006.0,14.0,-73,13.8
2025-09-01T03:47:48.225058114+00:00,NodoTest,23.25,64.05,1006.0,14.0,-73,10.0
2025-09-01T03:48:48.298926263+00:00,NodoTest,23.27,63.99,1006.0,16.0,-73,14.0
2025-09-01T03:49:48.445282764+00:00,NodoTest,23.19,64.07,1006.0,10.0,-74,13.8
2025-09-01T03:50:48.587092358+00:00,NodoTest,23.22,63.89,1006.0,16.0,-75,13.3
2025-09-01T03:51:48.716821581+00:00,NodoTest,23.18,63.97,1006.0,14.0,-73,14.0
2025-09-01T03:52:48.897634249+00:00,NodoTest,23.18,63.97,1006.0,14.0,-75,13.5
2025-09-01T03:53:49.058811676+00:00,NodoTest,23.19,64.0,1006.0,16.0,-74,13.3
2025-09-01T03:54:49.226811974+00:00,NodoTest,23.15,63.9,1006.0,18.0,-74,13.5
2025-09-01T03:55:49.384909382+00:00,NodoTest,23.22,64.02,1006.0,14.0,-73,14.0
2025-09-01T03:56:49.539084032+00:00,NodoTest,23.18,64.04,1006.0,18.0,-74,11.5
2025-09-01T03:57:49.693449755+00:00,NodoTest,23.22,63.99,1006.0,16.0,-75,14.0
2025-09-01T03:58:49.843639090+00:00,NodoTest,23.23,64.02,1006.0,16.0,-75,13.5
2025-09-01T03:59:49.942400165+00:00,NodoTest,23.18,63.92,1006.0,16.0,-73,13.8
2025-09-01T04:00:50.117623574+00:00,NodoTest,23.23,63.79,1006.0,14.0,-75,13.5
2025-09-01T04:01:50.285708278+00:00,NodoTest,23.22,63.94,1006.0,12.0,-73,13.5
2025-09-01T04:02:50.428947798+00:00,NodoTest,23.23,63.7,1006.0,16.0,-74,13.8
2025-09-01T04:03:50.540652522+00:00,NodoTest,23.17,63.93,1006.0,12.0,-74,13.5
2025-09-01T04:04:50.669226171+00:00,NodoTest,23.16,64.24,1006.0,12.0,-74,13.8
2025-09-01T04:05:50.776968431+00:00,NodoTest,23.21,64.19,1006.0,14.0,-75,14.0
2025-09-01T04:06:50.896067914+00:00,NodoTest,23.17,64.39,1006.0,16.0,-63,11.0
2025-09-01T04:07:51.129403749+00:00,NodoTest,23.19,64.36,1006.0,16.0,-73,13.8
2025-09-01T04:08:51.249174861+00:00,NodoTest,23.18,64.15,1006.0,14.0,-74,14.0
2025-09-01T04:09:51.362314084+00:00,NodoTest,23.13,64.29,1006.0,16.0,-74,13.3
2025-09-01T04:10:51.474622586+00:00,NodoTest,23.15,64.24,1006.0,10.0,-75,13.8
2025-09-01T04:11:51.647288587+00:00,NodoTest,23.15,64.25,1006.0,14.0,-73,13.8
2025-09-01T04:12:51.790689440+00:00,NodoTest,23.15,64.19,1006.0,14.0,-75,13.5
2025-09-01T04:13:51.917396219+00:00,NodoTest,23.17,63.99,1006.0,14.0,-74,13.8
2025-09-01T04:14:52.067279961+00:00,NodoTest,23.17,64.0,1006.0,16.0,-74,11.3
2025-09-01T04:15:52.218269740+00:00,NodoTest,23.12,64.28,1006.0,14.0,-74,14.0
2025-09-01T04:16:52.395382148+00:00,NodoTest,23.14,64.01,1006.0,18.0,-75,13.8
2025-09-01T04:17:52.526373705+00:00,NodoTest,23.16,63.96,1006.0,16.0,-74,11.5
2025-09-01T04:18:52.645586577+00:00,NodoTest,23.15,64.07,1006.0,14.0,-74,14.0
2025-09-01T04:19:52.734615411+00:00,NodoTest,23.17,64.11,1006.0,18.0,-73,13.8
2025-09-01T04:20:52.842224246+00:00,NodoTest,23.17,63.99,1006.0,12.0,-75,13.5
2025-09-01T04:21:52.976125006+00:00,NodoTest,23.11,64.09,1006.0,14.0,-74,14.0
2025-09-01T04:22:53.125673767+00:00,NodoTest,23.13,64.12,1006.0,14.0,-75,13.5
2025-09-01T04:23:53.264564249+00:00,NodoTest,23.16,64.17,1006.0,14.0,-74,13.8
2025-09-01T04:24:53.386719713+00:00,NodoTest,23.13,63.99,1006.0,14.0,-74,11.3
2025-09-01T04:25:53.511799344+00:00,NodoTest,23.15,64.08,1006.0,16.0,-75,13.8
2025-09-01T04:26:53.627942901+00:00,NodoTest,23.14,64.14,1006.0,14.0,-74,14.0
2025-09-01T04:27:53.740224069+00:00,NodoTest,23.14,64.25,1006.0,16.0,-74,14.0
2025-09-01T04:28:53.911682496+00:00,NodoTest,23.11,64.09,1006.0,14.0,-73,13.5
2025-09-01T04:29:54.012641793+00:00,NodoTest,23.13,63.98,1006.0,14.0,-74,13.8
2025-09-01T04:30:54.133941369+00:00,NodoTest,23.17,63.86,1006.0,16.0,-75,13.8
2025-09-01T04:31:54.276286648+00:00,NodoTest,23.11,64.17,1006.0,14.0,-74,13.8
2025-09-01T04:32:54.403831130+00:00,NodoTest,23.16,64.3,1006.0,16.0,-74,13.8
2025-09-01T04:33:54.555531132+00:00,NodoTest,23.12,64.45,1006.0,14.0,-73,14.0
2025-09-01T04:34:54.727719448+00:00,NodoTest,23.17,64.24,1006.0,14.0,-75,13.5
2025-09-01T04:35:54.829224356+00:00,NodoTest,23.17,64.18,1006.0,16.0,-74,11.5
2025-09-01T04:36:54.981881691+00:00,NodoTest,23.13,64.18,1006.0,10.0,-74,13.8
2025-09-01T04:37:55.063230414+00:00,NodoTest,23.11,64.31,1006.0,18.0,-73,13.8
2025-09-01T04:38:55.207506638+00:00,NodoTest,23.14,64.24,1006.0,14.0,-75,13.5
2025-09-01T04:39:55.302584509+00:00,NodoTest,23.1,64.4,1006.0,18.0,-74,13.5
2025-09-01T04:40:55.406038973+00:00,NodoTest,23.15,64.15,1006.0,14.0,-73,13.5
2025-09-01T04:41:55.525284215+00:00,NodoTest,23.14,63.9,1006.0,10.0,-74,11.3
2025-09-01T04:42:55.633386902+00:00,NodoTest,23.15,63.78,1006.0,14.0,-74,13.8
2025-09-01T04:43:55.750248162+00:00,NodoTest,23.14,63.83,1006.0,14.0,-74,13.8
2025-09-01T04:44:55.894382737+00:00,NodoTest,23.1,64.07,1006.0,14.0,-75,13.8
2025-09-01T04:45:55.997091035+00:00,NodoTest,23.09,64.28,1006.0,18.0,-73,13.5
2025-09-01T04:46:56.143669777+00:00,NodoTest,23.08,64.35,1006.0,16.0,-75,13.8
2025-09-01T04:47:56.259268+00:00,NodoTest,23.12,64.21,1006.0,20.0,-74,14.0
2025-09-01T04:48:56.380409650+00:00,NodoTest,23.13,63.99,1006.0,14.0,-74,13.8
2025-09-01T04:49:56.518516373+00:00,NodoTest,23.09,64.3,1006.0,12.0,-75,13.8
2025-09-01T04:50:56.679603207+00:00,NodoTest,23.12,64.11,1006.0,16.0,-74,11.3
2025-09-01T04:51:56.811567672+00:00,NodoTest,23.12,64.12,1006.0,14.0,-73,14.0
2025-09-01T04:52:56.944589025+00:00,NodoTest,23.16,64.12,1006.0,16.0,-73,13.8
2025-09-01T04:53:57.084111137+00:00,NodoTest,23.11,64.22,1006.0,16.0,-75,14.0
2025-09-01T04:54:57.226657583+00:00,NodoTest,23.1,64.06,1006.0,14.0,-74,14.0
2025-09-01T04:55:57.321488621+00:00,NodoTest,23.13,63.94,1006.0,16.0,-74,13.8
2025-09-01T04:56:57.485346548+00:00,NodoTest,23.07,63.81,1006.0,14.0,-74,13.5
2025-09-01T04:57:57.614828271+00:00,NodoTest,23.07,64.06,1006.0,14.0,-73,13.0
2025-09-01T04:58:57.732311513+00:00,NodoTest,23.07,64.18,1006.0,12.0,-75,13.8
2025-09-01T04:59:57.934965755+00:00,NodoTest,23.13,63.98,1006.0,14.0,-74,13.8
2025-09-01T05:00:58.097761534+00:00,NodoTest,23.13,64.2,1006.0,16.0,-74,11.8
2025-09-01T05:01:58.246701924+00:00,NodoTest,23.13,64.02,1006.0,14.0,-75,13.5
2025-09-01T05:02:58.357482407+00:00,NodoTest,23.13,64.06,1006.0,14.0,-73,14.3
2025-09-01T05:03:58.501457019+00:00,NodoTest,23.09,64.07,1006.0,18.0,-74,13.8
2025-09-01T05:04:58.651734761+00:00,NodoTest,23.11,63.92,1006.0,14.0,-73,13.5
2025-09-01T05:05:58.758585114+00:00,NodoTest,23.07,64.21,1006.0,16.0,-73,14.0
2025-09-01T05:06:58.878582727+00:00,NodoTest,23.08,64.07,1006.0,14.0,-74,14.0
2025-09-01T05:07:58.969061894+00:00,NodoTest,23.09,64.13,1006.0,14.0,-74,13.8
2025-09-01T05:08:59.112983229+00:00,NodoTest,23.05,64.44,1006.0,14.0,-75,13.5
2025-09-01T05:09:59.222681415+00:00,NodoTest,23.1,64.25,1006.0,12.0,-74,11.3
2025-09-01T05:10:59.384114509+00:00,NodoTest,23.1,64.15,1006.0,18.0,-75,13.3
2025-09-01T05:11:59.516883770+00:00,NodoTest,23.09,64.16,1006.0,16.0,-63,13.3
2025-09-01T05:12:59.684035660+00:00,NodoTest,23.1,64.17,1006.0,18.0,-73,13.5
2025-09-01T05:13:59.775718679+00:00,NodoTest,23.04,64.23,1005.0,14.0,-74,13.8
2025-09-01T05:14:59.928379532+00:00,NodoTest,23.03,64.38,1005.0,14.0,-74,14.0
2025-09-01T05:16:00.083338830+00:00,NodoTest,23.01,64.48,1005.0,14.0,-74,11.5
2025-09-01T05:17:00.220398516+00:00,NodoTest,23.07,64.32,1005.0,12.0,-75,13.8
2025-09-01T05:18:00.373347777+00:00,NodoTest,23.06,64.29,1005.0,16.0,-74,14.0
2025-09-01T05:19:00.524803519+00:00,NodoTest,23.01,64.58,1005.0,16.0,-75,13.8
2025-09-01T05:20:00.665837335+00:00,NodoTest,23.07,64.3,1005.0,12.0,-74,13.5
2025-09-01T05:21:00.793864558+00:00,NodoTest,23.03,64.29,1005.0,14.0,-75,13.8
2025-09-01T05:22:00.922828911+00:00,NodoTest,23.03,64.23,1005.0,12.0,-74,11.3
2025-09-01T05:23:01.062834672+00:00,NodoTest,23.02,64.31,1005.0,14.0,-75,13.5
2025-09-01T05:24:01.206839969+00:00,NodoTest,23.01,64.49,1005.0,16.0,-73,13.5
2025-09-01T05:25:01.354044655+00:00,NodoTest,23.02,64.71,1005.0,14.0,-74,14.0
2025-09-01T05:26:01.480895879+00:00,NodoTest,22.99,64.55,1005.0,16.0,-73,14.0
2025-09-01T05:27:01.626794380+00:00,NodoTest,23.01,64.44,1005.0,12.0,-74,13.5
2025-09-01T05:28:01.778882381+00:00,NodoTest,23.06,64.48,1006.0,14.0,-73,13.5
2025-09-01T05:29:01.928015882+00:00,NodoTest,23.05,64.6,1006.0,14.0,-75,13.5
2025-09-01T05:30:02.046765661+00:00,NodoTest,23.07,64.47,1006.0,18.0,-73,13.5
2025-09-01T05:31:02.200591755+00:00,NodoTest,23.06,64.43,1006.0,14.0,-74,11.5
