time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr
2026-03-20 17:55:48,Alcance,9.03515911102295,-79.52774810791016,3.935,23.0,10.0,1.0,GatewayELII,,,GatewayFacilidades,-111,3.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:08:43,Alcance,9.027560234069824,-79.52257537841797,3.93,23.0,22.0,56.0,GatewayELII,,,GatewayFacilidades,-110,6.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:10:08,Alcance,9.027541160583496,-79.52268981933594,3.935,23.0,24.0,18.0,GatewayELII,,,GatewayFacilidades,-108,7.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:10:54,Alcance,9.027555465698242,-79.52234649658203,3.935,23.0,25.0,7.0,GatewayELII,,,GatewayFacilidades,-109,6.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:11:42,Alcance,9.027566909790039,-79.5221176147461,3.935,23.0,25.0,55.0,GatewayELII,,,GatewayFacilidades,-108,5.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:12:42,Alcance,9.027664184570312,-79.52239990234375,3.935,23.0,26.0,55.0,GatewayELII,,,GatewayFacilidades,-111,5.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:14:27,Alcance,9.027402877807617,-79.52241516113281,3.935,23.0,28.0,40.0,GatewayELII,,,GatewayFacilidades,-107,7.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:15:18,Alcance,9.02765941619873,-79.52227020263672,3.935,23.0,29.0,31.0,GatewayELII,,,GatewayFacilidades,-108,6.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:16:10,Alcance,9.027654647827148,-79.52307891845703,3.935,23.0,30.0,23.0,GatewayELII,,,GatewayFacilidades,-107,8.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:17:05,Alcance,9.027645111083984,-79.52177429199219,3.935,23.0,31.0,18.0,GatewayELII,,,GatewayFacilidades,-109,7.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:18:00,Alcance,9.027482986450195,-79.52238464355469,3.935,23.0,32.0,13.0,GatewayELII,,,GatewayFacilidades,-110,5.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:19:15,Alcance,9.027617454528809,-79.52223205566406,3.935,23.0,33.0,28.0,GatewayELII,,,GatewayFacilidades,-109,4.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:20:59,Alcance,9.027483940124512,-79.52252960205078,3.935,23.0,35.0,12.0,GatewayELII,,,GatewayFacilidades,-108,7.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:21:54,Alcance,9.027628898620605,-79.52253723144531,3.935,23.0,36.0,7.0,GatewayELII,,,GatewayFacilidades,-110,6.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:22:54,Alcance,9.027399063110352,-79.52259063720703,3.935,23.0,37.0,7.0,GatewayELII,,,GatewayFacilidades,-106,9.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:23:52,Alcance,9.027519226074219,-79.52323913574219,3.935,23.0,38.0,5.0,GatewayELII,,,GatewayFacilidades,-108,5.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:25:14,Alcance,9.027576446533203,-79.52247619628906,3.935,23.0,39.0,27.0,GatewayELII,,,GatewayFacilidades,-107,6.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:26:54,Alcance,9.027502059936523,-79.52238464355469,3.935,23.0,41.0,7.0,GatewayELII,,,GatewayFacilidades,-108,7.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:27:42,Alcance,9.027414321899414,-79.52229309082031,3.935,23.0,41.0,55.0,GatewayELII,,,GatewayFacilidades,-107,7.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:28:22,Alcance,9.027562141418457,-79.52245330810547,3.935,23.0,42.0,35.0,GatewayELII,,,GatewayFacilidades,-110,5.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:29:06,Alcance,9.02756118774414,-79.52249908447266,3.935,23.0,43.0,19.0,GatewayELII,,,GatewayFacilidades,-110,5.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:30:08,Alcance,9.027850151062012,-79.5228042602539,3.935,23.0,44.0,20.0,GatewayELII,,,GatewayFacilidades,-111,5.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:30:54,Alcance,9.027670860290527,-79.52252960205078,3.935,23.0,45.0,7.0,GatewayELII,,,GatewayFacilidades,-108,5.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:31:37,Alcance,9.027402877807617,-79.52261352539062,3.925,23.0,45.0,49.0,GatewayELII,,,GatewayFacilidades,-111,5.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:32:24,Alcance,9.027461051940918,-79.52266693115234,3.93,23.0,46.0,37.0,GatewayELII,,,GatewayFacilidades,-107,7.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:33:11,Alcance,9.027527809143066,-79.52256774902344,3.935,23.0,47.0,24.0,GatewayELII,,,GatewayFacilidades,-106,8.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:34:06,Alcance,9.027482032775879,-79.52262878417969,3.945,23.0,48.0,19.0,GatewayELII,,,GatewayFacilidades,-109,6.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:34:56,Alcance,9.02746295928955,-79.52266693115234,3.93,23.0,49.0,9.0,GatewayELII,,,GatewayFacilidades,-110,4.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:35:42,Alcance,9.027559280395508,-79.5224838256836,3.935,23.0,49.0,55.0,GatewayELII,,,GatewayFacilidades,-108,7.3,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:36:30,Alcance,9.02743911743164,-79.52227020263672,3.915,23.0,50.0,43.0,GatewayELII,,,GatewayFacilidades,-111,5.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:37:12,Alcance,9.027406692504883,-79.52259826660156,3.935,23.0,51.0,25.0,GatewayELII,,,GatewayFacilidades,-108,5.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:37:54,Alcance,9.027286529541016,-79.52240753173828,3.935,23.0,52.0,7.0,GatewayELII,,,GatewayFacilidades,-110,4.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:38:43,Alcance,9.027292251586914,-79.52283477783203,3.935,23.0,52.0,56.0,GatewayELII,,,GatewayFacilidades,-107,8.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:39:24,Alcance,9.027448654174805,-79.52257537841797,3.935,23.0,53.0,37.0,GatewayELII,,,GatewayFacilidades,-106,7.8,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:40:06,Alcance,9.02747917175293,-79.5224380493164,3.935,23.0,54.0,19.0,GatewayELII,,,GatewayFacilidades,-108,7.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:41:02,Alcance,9.027511596679688,-79.5224609375,3.935,23.0,55.0,15.0,GatewayELII,,,GatewayFacilidades,-109,6.5,GatewayTTN,,,GatewayTTN2,,
2026-03-20 18:41:42,Alcance,9.027498245239258,-79.52250671386719,3.935,23.0,55.0,55.0,GatewayELII,,,GatewayFacilidades,-107,7.5,GatewayTTN,,,GatewayTTN2,,
